,total,data,pde
0,1.9921008313743813,1.1586498531323035,0.8334509819312003
1,1.0559188926104204,1.026511536639871,0.02940735550036708
2,1.0003003859982906,0.9818105900171891,0.018489796641165193
3,0.9846709509497708,0.972061916462426,0.012609032434818236
4,0.9791877784775299,0.9692494099579968,0.009938368998757266
5,0.9759530778070098,0.9677830494723274,0.008170030251579377
6,0.9737388642088881,0.966688222098119,0.007050642969755872
7,0.9721476973839176,0.9657712364659726,0.00637646124345585
8,0.9706422819674594,0.9648427482947562,0.005799537551706856
9,0.969469829091748,0.9639289899937158,0.00554084473117752
